user_id,imdb_id,rating,timestamp
4,tt0115640,5.0,945173654
4,tt0116242,3.0,964540578
4,tt0117802,2.0,986934819
4,tt0104036,3.0,964538500
4,tt0116209,1.0,964778513
4,tt0105488,5.0,964538500
4,tt0082971,3.0,964538728
4,tt0088846,2.0,945078967
4,tt0050083,5.0,945174025
4,tt0093191,1.0,964539205
4,tt0099685,4.0,945079729
4,tt0054215,4.0,964539961
4,tt0086879,4.0,964539326
4,tt0050212,5.0,945174008
4,tt0092005,4.0,964538728
4,tt0107048,4.0,964622684
4,tt0105695,4.0,986849037
4,tt0102536,2.0,986934832
4,tt0032455,5.0,945079653
4,tt0044706,5.0,945078690
4,tt0088258,4.0,945079653
4,tt0097576,4.0,964538763
4,tt0064115,3.0,945078467
4,tt0116996,1.0,945173766
4,tt0118111,5.0,945079767
4,tt0119008,4.0,945173492
4,tt0119229,4.0,964622830
4,tt0118655,4.0,945079790
4,tt0119654,3.0,986935244
4,tt0118883,1.0,945079906
4,tt0119488,2.0,945079837
4,tt0119164,4.0,964622758
4,tt0119217,1.0,945629015
4,tt0120255,4.0,945079956
4,tt0118715,4.0,945079889
4,tt0118566,5.0,945079143
4,tt0119590,3.0,964539357
4,tt0120176,5.0,945174134
4,tt0119448,2.0,986849001
4,tt0118798,4.0,964622642
4,tt0120777,3.0,964622617
4,tt0120787,2.0,964539431
4,tt0127723,4.0,945629179
4,tt0120762,3.0,964540505
4,tt0120321,4.0,964622714
4,tt0118789,1.0,986934786
4,tt0129387,3.0,986934870
4,tt0055614,5.0,945079653
4,tt0100142,2.0,964622684
4,tt0091369,5.0,945078967
4,tt0088847,4.0,986934786
4,tt0047478,2.0,945078690
4,tt0090756,4.0,945079052
4,tt0061852,5.0,945079521
4,tt0079367,4.0,986935016
5,tt0114709,4.0,847434962
5,tt0113161,4.0,847435238
5,tt0112431,4.0,847434881
5,tt0112818,4.0,847435292
5,tt0112697,3.0,847434961
5,tt0114814,4.0,847434881
5,tt0110877,5.0,847435238
5,tt0112573,4.0,847434880
5,tt0112384,3.0,847434748
5,tt0112462,3.0,847434802
5,tt0111797,4.0,847435292
5,tt0110005,5.0,847435337
5,tt0110148,3.0,847435292
5,tt0110367,4.0,847435238
5,tt0103994,3.0,847435129
5,tt0110322,1.0,847435311
5,tt0110729,5.0,847435311
5,tt0110912,5.0,847434748
5,tt0110932,3.0,847435337
5,tt0111282,2.0,847434832
5,tt0111161,3.0,847434880
5,tt0109040,3.0,847434802
5,tt0109444,3.0,847434832
5,tt0109831,2.0,847435238
5,tt0110357,3.0,847434882
5,tt0110475,4.0,847435129
5,tt0111503,2.0,847434748
5,tt0106220,3.0,847435292
5,tt0106977,4.0,847434801
5,tt0107206,4.0,847435337
5,tt0107207,5.0,847435311
5,tt0107943,3.0,847435129
5,tt0108052,5.0,847434960
5,tt0108071,4.0,847435258
5,tt0108101,3.0,847435311
5,tt0103639,4.0,847434801
5,tt0103064,3.0,847435258
5,tt0099348,5.0,847434747
5,tt0096895,3.0,847434747
5,tt0029583,5.0,847435238
5,tt0101414,5.0,847434832
5,tt0032910,5.0,847435292
5,tt0100405,3.0,847434962
5,tt0116282,3.0,847435258
6,tt0113497,4.0,845553522
6,tt0113228,5.0,845554296
6,tt0114885,3.0,845554349
6,tt0113041,5.0,845553938
6,tt0113277,4.0,845553757
6,tt0114319,4.0,845554264
6,tt0112302,3.0,845555281
6,tt0113189,3.0,845553253
6,tt0112346,4.0,845553489
6,tt0112453,3.0,845555588
6,tt0112760,4.0,845554505
6,tt0112641,4.0,845553819
6,tt0114388,4.0,845553559
6,tt0112281,2.0,845553382
6,tt0113161,2.0,845553382
6,tt0112722,5.0,845553875
6,tt0114168,4.0,845554397
6,tt0113627,3.0,845553695
6,tt0114057,4.0,845555362
6,tt0114011,3.0,845555402
6,tt0112792,3.0,845553819
6,tt0114746,4.0,845553426
6,tt0112431,4.0,845553354
6,tt0112818,5.0,845553726
6,tt0114279,4.0,845554962
6,tt0114272,4.0,845555607
6,tt0114681,3.0,845553907
6,tt0113347,4.0,845554551
6,tt0114369,4.0,845553317
6,tt0114814,1.0,845553381
6,tt0112499,4.0,845555402
6,tt0113419,4.0,845554263
6,tt0116260,4.0,845555454
6,tt0113862,4.0,845553660
6,tt0115683,3.0,845555070
6,tt0116839,3.0,845555151
6,tt0114367,4.0,845555317
6,tt0116731,3.0,845554907
6,tt0118158,5.0,845556131
6,tt0116151,3.0,845555300
6,tt0115697,2.0,845555694
6,tt0113972,4.0,845555124
6,tt0117002,4.0,845555454
6,tt0114825,4.0,845554584
6,tt0115759,4.0,845553559
6,tt0115907,3.0,845555151
6,tt0117102,1.0,845555436
6,tt0116483,4.0,845554349
6,tt0112579,3.0,845553757
6,tt0112573,5.0,845553283
6,tt0113326,4.0,845553994
6,tt0115645,3.0,845556257
6,tt0110647,3.0,845555342
6,tt0116130,3.0,845554987
6,tt0118055,3.0,845555024
6,tt0115685,4.0,845553586
6,tt0112442,4.0,845553966
6,tt0112342,4.0,845555607
6,tt0112384,4.0,845553110
6,tt0114287,4.0,845553586
6,tt0112462,3.0,845553146
6,tt0112642,4.0,845553660
6,tt0112688,3.0,845555006
6,tt0112715,5.0,845553457
6,tt0112740,3.0,845553253
6,tt0112851,3.0,845553907
6,tt0112864,3.0,845553146
6,tt0113071,5.0,845553695
6,tt0113243,3.0,845554263
6,tt0113464,3.0,845555402
6,tt0113500,3.0,845554479
6,tt0113690,3.0,845554931
6,tt0113729,1.0,845555362
6,tt0113749,2.0,845555006
6,tt0113820,3.0,845553938
6,tt0113957,3.0,845553283
6,tt0113986,3.0,845553619
6,tt0114241,3.0,845556241
6,tt0114345,2.0,845554931
6,tt0114496,4.0,845554455
6,tt0114508,3.0,845553586
6,tt0114663,3.0,845556290
6,tt0114781,3.0,845553619
6,tt0114798,3.0,845555477
6,tt0114887,4.0,845554024
6,tt0114898,3.0,845553253
6,tt0114928,3.0,845556106
6,tt0114938,4.0,845556310
6,tt0112602,4.0,845556181
6,tt0112508,4.0,845554099
6,tt0112571,2.0,845553994
6,tt0112757,3.0,845556131
6,tt0112679,4.0,845554024
6,tt0112883,3.0,845553794
6,tt0109635,4.0,845553381
6,tt0109642,5.0,845553966
6,tt0109686,3.0,845553174
6,tt0109758,2.0,845554176
6,tt0113117,4.0,845553559
6,tt0113097,4.0,845553875
6,tt0113198,3.0,845554987
6,tt0113303,3.0,845555571
6,tt0113199,3.0,845555588
6,tt0110066,5.0,845554263
6,tt0110006,4.0,845555588
6,tt0113360,3.0,845556257
6,tt0110099,4.0,845553619
6,tt0110148,3.0,845553283
6,tt0113463,3.0,845555655
6,tt0110216,3.0,845553726
6,tt0113501,5.0,845554176
6,tt0113538,3.0,845555172
6,tt0110367,4.0,845553695
6,tt0113670,5.0,845554551
6,tt0103994,3.0,845553726
6,tt0110322,3.0,845553457
6,tt0110443,3.0,845554376
6,tt0110391,3.0,845555172
6,tt0113691,4.0,845555249
6,tt0109836,3.0,845553875
6,tt0113755,4.0,845555151
6,tt0110516,4.0,845553907
6,tt0110527,5.0,845553844
6,tt0113896,3.0,845555436
6,tt0110684,4.0,845554320
6,tt0110638,3.0,845553522
6,tt0110632,2.0,845553283
6,tt0110737,3.0,845554455
6,tt0114151,3.0,845555571
6,tt0114069,4.0,845553253
6,tt0110413,3.0,845553660
6,tt0110912,2.0,845553110
6,tt0110963,3.0,845555436
6,tt0114214,3.0,845554099
6,tt0114296,4.0,845555546
6,tt0114268,3.0,845556119
6,tt0114571,1.0,845555151
6,tt0111333,3.0,845555546
6,tt0111112,5.0,845554603
6,tt0111255,4.0,845553522
6,tt0111282,5.0,845553174
6,tt0111070,4.0,845553457
6,tt0111161,5.0,845553200
6,tt0114614,1.0,845554062
6,tt0111280,4.0,845553200
6,tt0114609,3.0,845555071
6,tt0114852,3.0,845555046
6,tt0114694,5.0,845553757
6,tt0114888,3.0,845556223
6,tt0108550,5.0,845553586
6,tt0114924,4.0,845553253
6,tt0111667,4.0,845555265
6,tt0110598,3.0,845553938
6,tt0112435,3.0,845555172
6,tt0109040,3.0,845553146
6,tt0104779,3.0,845555300
6,tt0109348,3.0,845553938
6,tt0109444,5.0,845553146
6,tt0109446,5.0,845553489
6,tt0109484,4.0,845554455
6,tt0109504,3.0,845555382
6,tt0109506,4.0,845553726
6,tt0109450,4.0,845555402
6,tt0109813,4.0,845553819
6,tt0109830,5.0,845553200
6,tt0109831,3.0,845553457
6,tt0113305,3.0,845555265
6,tt0110091,3.0,845556412
6,tt0110093,3.0,845555094
6,tt0110167,4.0,845554376
6,tt0110213,3.0,845553994
6,tt0110357,5.0,845553317
6,tt0111686,3.0,845554962
6,tt0110475,4.0,845553317
6,tt0110478,5.0,845553726
6,tt0110622,4.0,845553794
6,tt0110771,3.0,845554141
6,tt0110989,3.0,845554296
6,tt0111257,5.0,845553317
6,tt0111256,3.0,845554987
6,tt0111503,4.0,845553110
6,tt0111693,3.0,845553994
6,tt0111742,3.0,845554397
6,tt0111756,3.0,845554320
6,tt0110027,3.0,845554603
6,tt0106220,3.0,845553354
6,tt0106226,3.0,845554505
6,tt0106292,4.0,845554420
6,tt0109198,3.0,845554962
6,tt0106400,3.0,845554224
6,tt0106452,3.0,845554551
6,tt0109439,5.0,845553489
6,tt0106582,4.0,845553200
6,tt0106598,3.0,845553489
6,tt0109480,3.0,845554505
6,tt0106673,4.0,845553457
6,tt0106873,3.0,845555124
6,tt0111732,4.0,845555024
6,tt0106918,4.0,845553283
6,tt0106965,3.0,845554062
6,tt0106977,5.0,845553174
6,tt0107004,3.0,845555546
6,tt0109891,3.0,845555281
6,tt0107144,2.0,845553844
6,tt0112966,4.0,845553907
6,tt0107151,4.0,845555477
6,tt0107206,4.0,845553522
6,tt0107207,4.0,845554099
6,tt0108551,4.0,845554141
6,tt0107290,5.0,845553200
6,tt0107362,3.0,845553794
6,tt0107478,3.0,845554505
6,tt0107497,3.0,845554584
6,tt0107501,4.0,845554141
6,tt0107554,3.0,845555172
6,tt0116253,3.0,845554176
6,tt0107616,3.0,845553819
6,tt0107614,5.0,845553354
6,tt0110657,3.0,845554455
6,tt0110687,3.0,845555317
6,tt0107818,4.0,845553586
6,tt0107822,3.0,845553522
6,tt0107840,3.0,845555546
6,tt0107943,4.0,845553794
6,tt0110971,4.0,845554908
6,tt0107977,3.0,845553844
6,tt0108002,3.0,845554479
6,tt0108052,3.0,845553426
6,tt0108071,3.0,845554296
6,tt0111127,3.0,845554224
6,tt0111194,3.0,845556181
6,tt0111201,3.0,845554551
6,tt0108160,3.0,845553426
6,tt0108162,3.0,845554099
6,tt0108186,4.0,845554524
6,tt0108174,3.0,845554099
6,tt0108255,2.0,845554349
6,tt0111400,3.0,845554908
6,tt0108333,3.0,845553875
6,tt0108358,5.0,845553559
6,tt0110363,4.0,845555342
6,tt0099653,5.0,845553381
6,tt0103639,5.0,845553146
6,tt0103064,3.0,845553317
6,tt0099348,5.0,845553109
6,tt0096895,3.0,845553109
6,tt0102926,4.0,845553174
6,tt0029583,4.0,845553819
6,tt0101414,5.0,845553174
6,tt0032910,3.0,845554141
6,tt0100405,4.0,845553354
6,tt0112625,3.0,845555024
6,tt0116282,3.0,845553844
6,tt0116552,4.0,845555342
6,tt0065421,5.0,845554062
6,tt0117381,3.0,845555300
6,tt0115509,4.0,845555265
6,tt0117608,4.0,845555046
6,tt0116095,1.0,845555362
6,tt0115956,4.0,845555151
6,tt0116287,3.0,845556147
6,tt0112536,3.0,845555342
6,tt0117774,3.0,845555694
6,tt0116289,3.0,845556378
6,tt0112368,4.0,845556147
6,tt0117420,3.0,845555571
6,tt0117979,4.0,845554376
6,tt0095776,5.0,845555249
6,tt0115851,3.0,845556223
6,tt0116322,4.0,845555317
6,tt0117108,2.0,845555694
6,tt0117998,5.0,845553619
6,tt0117768,3.0,845555046
6,tt0117765,1.0,845555006
6,tt0116669,3.0,845555632
6,tt0063715,3.0,845556462
6,tt0116629,5.0,845556915
6,tt0116583,5.0,845554584
6,tt0111237,3.0,845556506
6,tt0116365,3.0,845555656
6,tt0116493,3.0,845556194
6,tt0117333,4.0,845554584
6,tt0118073,3.0,845555514
6,tt0116313,5.0,845556222
6,tt0116353,4.0,845556194
6,tt0117008,3.0,845556241
6,tt0116191,4.0,845555514
6,tt0115986,3.0,845556120
6,tt0117826,3.0,845555675
6,tt0117718,4.0,845556340
6,tt0117918,4.0,845555694
6,tt0115836,3.0,845556412
6,tt0116654,3.0,845556181
6,tt0116311,3.0,845556340
6,tt0113596,3.0,845556448
6,tt0113253,3.0,845556241
6,tt0114007,3.0,845556808
6,tt0118927,3.0,845556567
6,tt0116329,4.0,845556475
6,tt0117039,4.0,845556808
6,tt0116830,4.0,845556323
6,tt0115438,2.0,845556412
6,tt0116421,4.0,845556506
6,tt0115862,4.0,845556694
6,tt0117887,3.0,845556462
6,tt0116409,5.0,845556694
6,tt0117665,4.0,845556860
6,tt0115491,4.0,845556579
7,tt0114709,4.5,1106635946
7,tt0114814,4.5,1106635993
7,tt0110877,3.0,1106635520
7,tt0112384,4.5,1106635925
7,tt0112864,4.0,1106635987
7,tt0076759,5.0,1106635933
7,tt0109830,5.0,1106635915
7,tt0111503,3.0,1106635937
7,tt0107144,5.0,1106635532
7,tt0107290,5.0,1106635917
7,tt0099653,2.0,1106635714
7,tt0103639,3.0,1106635971
7,tt0103064,2.5,1106635940
7,tt0096895,3.0,1106635922
7,tt0102926,5.0,1106635912
7,tt0101414,3.5,1106712636
7,tt0117060,4.0,1106635981
7,tt0057012,4.0,1106636810
7,tt0116629,4.5,1106635943
7,tt0031381,3.0,1106635685
7,tt0062622,4.0,1106712615
7,tt0116209,1.5,1106712613
7,tt0078788,4.0,1106635462
7,tt0086190,4.0,1106635965
7,tt0054215,5.0,1106635496
7,tt0080455,4.5,1106635464
7,tt0088247,5.0,1106712575
7,tt0097165,1.5,1106635678
7,tt0088763,5.0,1106635681
7,tt0118655,3.5,1106635489
7,tt0118884,5.0,1106635423
7,tt0099810,4.0,1106635429
7,tt0119488,3.0,1107127060
7,tt0120382,3.0,1106635653
7,tt0119822,0.5,1106635416
7,tt0120591,4.0,1106635484
7,tt0129387,1.5,1106635444
7,tt0075148,4.5,1106635657
7,tt0047478,5.0,1106713565
8,tt0113497,4.0,839463806
8,tt0113189,2.0,839463509
8,tt0112346,4.0,839463806
8,tt0113161,4.0,839463564
8,tt0114746,3.0,839463624
8,tt0112431,5.0,839463546
8,tt0112697,3.0,839463644
8,tt0114369,4.0,839463546
8,tt0114814,5.0,839463644
8,tt0112573,3.0,839463527
8,tt0115685,3.0,839464076
8,tt0112384,4.0,839463422
8,tt0112462,2.0,839463451
8,tt0113957,5.0,839463509
8,tt0113986,4.0,839463856
8,tt0114898,3.0,839463509
8,tt0109686,4.0,839463470
8,tt0109707,3.0,839464076
8,tt0113117,3.0,839463767
8,tt0110099,3.0,839463856
8,tt0110148,5.0,839463509
8,tt0110638,3.0,839463767
8,tt0114069,3.0,839463489
8,tt0110912,4.0,839463422
8,tt0111070,3.0,839463644
8,tt0111161,5.0,839463489
8,tt0114924,3.0,839463509
8,tt0109830,3.0,839463527
8,tt0109831,5.0,839463767
8,tt0110357,5.0,839463546
8,tt0110475,3.0,839463564
8,tt0111257,4.0,839463644
8,tt0111503,5.0,839463422
8,tt0109439,1.0,839463702
8,tt0106673,3.0,839463728
8,tt0106918,4.0,839463546
8,tt0106977,3.0,839463489
8,tt0107290,4.0,839463527
8,tt0107614,2.0,839463624
8,tt0108052,5.0,839463728
8,tt0108160,3.0,839463728
8,tt0099785,3.0,839463702
8,tt0099653,3.0,839463702
8,tt0099348,5.0,839463422
8,tt0096895,3.0,839463422
8,tt0102926,4.0,839463470
8,tt0100405,3.0,839463728
9,tt0114279,3.0,1044656650
9,tt0114095,3.0,1044657119
9,tt0109445,4.0,1044656650
9,tt0110771,3.0,1044656716
9,tt0113613,3.0,1044657102
9,tt0043014,4.0,1044657026
9,tt0033467,5.0,1044657026
9,tt0104692,2.0,1044656650
9,tt0104348,4.0,1044657088
9,tt0082971,5.0,1044656716
9,tt0088763,5.0,1044657088
9,tt0090329,4.0,1044656650
9,tt0081383,2.0,1044656716
9,tt0096874,3.0,1044657200
9,tt0099088,4.0,1044657237
9,tt0099674,3.0,1044656650
10,tt0110912,1.0,1455303387
10,tt0109830,3.5,1455301685
10,tt0103639,4.0,1455306173
10,tt0100405,3.5,1455357645
10,tt0034583,4.0,1455302254
10,tt0061722,3.0,1455303518
10,tt0098635,3.0,1455357613
10,tt0119822,3.5,1455301699
10,tt0120762,4.0,1455306183
11,tt0113277,5.0,902154266
11,tt0113189,3.0,902154316
11,tt0112818,4.0,902155135
11,tt0113855,2.0,902154593
11,tt0115759,3.0,902154458
11,tt0112573,5.0,902154266
11,tt0112384,5.0,902154266
11,tt0112462,3.0,902154593
11,tt0112864,3.0,902154567
11,tt0113243,4.0,902154621
11,tt0114898,3.0,902154706
11,tt0114069,4.0,902154383
11,tt0111161,4.0,902155070
11,tt0109444,5.0,902154342
11,tt0109830,5.0,901200263
11,tt0110478,3.0,904510567
11,tt0110997,2.0,902154684
11,tt0111257,3.0,902154431
11,tt0111503,4.0,902154431
11,tt0106582,3.0,902154685
11,tt0106977,5.0,902154316
11,tt0107144,3.0,902154805
11,tt0107206,4.0,902154431
11,tt0107290,4.0,902154383
11,tt0107554,3.0,902154805
11,tt0107889,4.0,902154514
11,tt0108065,5.0,902155043
11,tt0103064,4.0,902154266
11,tt0102926,5.0,902155102
11,tt0117060,4.0,902154514
11,tt0117500,4.0,902154431
11,tt0117998,4.0,902154542
11,tt0116629,4.0,902154487
11,tt0086190,4.0,902154266
11,tt0117666,4.0,902155136
11,tt0099423,3.0,902154383
11,tt0105690,3.0,902154542
11,tt0116996,1.0,902154685
11,tt0104691,5.0,902154383
11,tt0118928,3.0,902154647
11,tt0118771,4.0,902154431
11,tt0118880,4.0,902154458
11,tt0119094,3.0,902154542
11,tt0118884,5.0,902155136
11,tt0119173,4.0,902154487
11,tt0118883,4.0,902154487
11,tt0119695,4.0,902154647
11,tt0118571,4.0,902154316
11,tt0119874,3.0,902154542
11,tt0119395,3.0,902154647
11,tt0118607,5.0,902155102
11,tt0119217,4.0,902155102
11,tt0120338,5.0,902154989
11,tt0119822,5.0,902155043
11,tt0124718,4.0,901200111
11,tt0120685,2.0,901200143
11,tt0120591,4.0,901200037
11,tt0122151,4.0,901200070
11,tt0129387,4.0,904510428
11,tt0104714,2.0,902154383
11,tt0120741,3.0,904510428
11,tt0120815,5.0,902153951
12,tt0112697,4.0,1247264471
12,tt0113071,5.0,1247264411
12,tt0112679,5.0,1247263465
12,tt0110216,5.0,1247263375
12,tt0110367,4.5,1247263357
12,tt0110527,3.0,1247263371
12,tt0109831,3.5,1247264106
12,tt0108174,3.5,1247263318
12,tt0116313,4.0,1247263452
12,tt0116191,5.0,1247264096
12,tt0031381,4.5,1247264114
12,tt0107048,3.5,1247264118
12,tt0117631,5.0,1247263404
12,tt0115641,3.0,1247263395
12,tt0120338,5.0,1247264463
12,tt0120647,3.5,1247263334
12,tt0096734,5.0,1247263670
12,tt0088161,3.5,1247263337
13,tt0114369,5.0,987895819
13,tt0110907,1.0,987456968
13,tt0100405,3.0,987456968
13,tt0082971,5.0,987456848
13,tt0119081,4.0,987457086
13,tt0120102,3.0,987895819
13,tt0118842,4.0,987456818
13,tt0120338,4.0,987456818
14,tt0114885,3.0,835441653
14,tt0114319,3.0,835441989
14,tt0112281,1.0,835441168
14,tt0113627,4.0,835441394
14,tt0114746,4.0,835441168
14,tt0112697,3.0,835441186
14,tt0114369,5.0,835441133
14,tt0115759,5.0,835441295
14,tt0112579,3.0,835441371
14,tt0112573,5.0,835441107
14,tt0112384,4.0,835440977
14,tt0112462,2.0,835441012
14,tt0114436,3.0,835441371
14,tt0109686,3.0,835441042
14,tt0110322,5.0,835441168
14,tt0110638,5.0,835441239
14,tt0110632,4.0,835441107
14,tt0110912,3.0,835440978
14,tt0111161,3.0,835441042
14,tt0108550,5.0,835441239
14,tt0114924,4.0,835441066
14,tt0109040,2.0,835441012
14,tt0109484,3.0,835441686
14,tt0109830,4.0,835441239
14,tt0110475,1.0,835441210
14,tt0110997,4.0,835441620
14,tt0111257,3.0,835441328
14,tt0111756,4.0,835441729
14,tt0106582,4.0,835441066
14,tt0106881,3.0,835442201
14,tt0106965,3.0,835441812
14,tt0108551,4.0,835441578
14,tt0107290,3.0,835441262
14,tt0107501,3.0,835441672
14,tt0107818,3.0,835441558
14,tt0107822,5.0,835441347
14,tt0108002,3.0,835442007
14,tt0108052,3.0,835441371
14,tt0108160,4.0,835441415
14,tt0108162,3.0,835441794
14,tt0108333,3.0,835441558
14,tt0108358,4.0,835441239
14,tt0099785,3.0,835441451
14,tt0099348,4.0,835440977
14,tt0096895,2.0,835440976
14,tt0102926,4.0,835441086
14,tt0100405,3.0,835441431
14,tt0115798,1.0,835442447
15,tt0114709,2.5,1510577970
15,tt0113855,1.0,1299424916
15,tt0114369,3.5,1510571970
15,tt0112642,1.0,1299424840
15,tt0113481,1.0,1299424762
15,tt0110216,3.0,1299425021
15,tt0076759,5.0,1510571946
15,tt0110413,3.0,1510571962
15,tt0110912,4.0,1510571877
15,tt0111161,5.0,1510571866
